sample.id,input_handle,input_size,transcription
6593.120413.085226.0340,/6593.120413.085226.0340.wav,1012.64,ulan
6593.120413.085226.0341,/6593.120413.085226.0341.wav,1090.05,tingmala
6593.120413.085226.0342,/6593.120413.085226.0342.wav,1196.44,panganod
6593.120413.085226.0343,/6593.120413.085226.0343.wav,1379.39,ting-adlaw
6593.120413.085226.0344,/6593.120413.085226.0344.wav,3645.13,si inday flora ang among kamagulangan sa among pamilya.
6593.120413.085226.0345,/6593.120413.085226.0345.wav,3568.08,si inday flora ang among kamagulangan sa among pamilya.
6593.120413.085226.0346,/6593.120413.085226.0346.wav,1426.92,unsang oras na?
6593.120413.085226.0347,/6593.120413.085226.0347.wav,2225.22,gihigugma ko kaayo ikaw.
6593.120413.085226.0348,/6593.120413.085226.0348.wav,2291.52,malipayung kaadlawan kaninyo.
6593.120413.085226.0349,/6593.120413.085226.0349.wav,2612.59,nitabang si ellen sa iyang manghod.
6593.120413.085226.0351,/6593.120413.085226.0351.wav,2079.19,maayong buntag kaninyo.
6593.120413.085226.0352,/6593.120413.085226.0352.wav,2921.77,nahuman na si dodong leo sa iyang pagtuon. 
6593.120413.085226.0353,/6593.120413.085226.0353.wav,2643.75,unsang pangalan sa asawa ni dodong leo?
6593.120413.085226.0355,/6593.120413.085226.0355.wav,2232.07,gihigugma ko kaayo ikaw.
6593.120413.085226.0356,/6593.120413.085226.0356.wav,1699.8,pasensya na kaninyo.
6593.120413.085226.0357,/6593.120413.085226.0357.wav,3805.45,nihilak ang among ginikanan sa pagminyo sa among kamanghuran.
6593.120413.085226.0358,/6593.120413.085226.0358.wav,2172.79,unsa ang atong pagkaon karon?
6593.120413.085226.0359,/6593.120413.085226.0359.wav,1314.34,pasensya na.
6593.120413.085226.0360,/6593.120413.085226.0360.wav,2278.01,mura'g gitiaw-tiawan mo ako.
6593.120413.085226.0361,/6593.120413.085226.0361.wav,1583.0,maayong gabi-i.
6593.120413.085226.0363,/6593.120413.085226.0363.wav,2500.69,mahal ka nako.  gihigugma ka nako.
6593.120413.085226.0364,/6593.120413.085226.0364.wav,2221.09,malipayung kaadlawan.
6593.120413.085226.0365,/6593.120413.085226.0365.wav,1923.2,hangtud sa otrong pagkita.
6593.120413.085226.0366,/6593.120413.085226.0366.wav,1058.85,mabuhi!
6593.120413.085226.0368,/6593.120413.085226.0368.wav,2295.97,panalangini kamo sa ginoo.
6593.120413.085226.0369,/6593.120413.085226.0369.wav,1878.17,hangtud sa otrong pagkita.
6593.120413.085226.0371,/6593.120413.085226.0371.wav,2631.57,ikapasidungog ko kamong makaila.
6593.120413.085226.0372,/6593.120413.085226.0372.wav,2413.59,mangayo ko ug pasaylo kaninyo.
6593.120413.085226.0373,/6593.120413.085226.0373.wav,2474.74,usa ka kinasingkasing nga pasalamat!
6593.120413.085226.0374,/6593.120413.085226.0374.wav,1570.19,maayung gabii.
6593.120413.085226.0375,/6593.120413.085226.0375.wav,1277.42,kumusta namo?
6593.120413.085226.0376,/6593.120413.085226.0376.wav,1998.67,maayung adlaw sa ilaha.
6593.120413.085226.0377,/6593.120413.085226.0377.wav,2082.0,panalangini ka sa ginoo.
6593.120413.085226.0378,/6593.120413.085226.0378.wav,1030.69,maayo.
6593.120413.085226.0379,/6593.120413.085226.0379.wav,1661.77,malipayong pasko.
6593.120413.085226.0380,/6593.120413.085226.0380.wav,1676.06,maayung adlaw.
6593.120413.085226.0381,/6593.120413.085226.0381.wav,1658.85,daghang salamat.
6593.120413.085226.0382,/6593.120413.085226.0382.wav,2598.69,usa ka kinasingkasing nga pasalamat!
6593.120413.085226.0384,/6593.120413.085226.0384.wav,2674.4,paunsa niya nakit-an ang butang ni james?
6593.120413.085226.0385,/6593.120413.085226.0385.wav,1758.17,nganong nagtuun ka pa?
6593.120413.085226.0386,/6593.120413.085226.0386.wav,1321.73,buotan ba siya?
6593.120413.085226.0387,/6593.120413.085226.0387.wav,2651.43,unsa-unsang sinina ang imong ihatag sa iya? 
6593.120413.085226.0388,/6593.120413.085226.0388.wav,2084.43,"niabot siya ganiha, unsa?"
6593.120413.085226.0389,/6593.120413.085226.0389.wav,2058.4,nagluto ba si michelle ug tinuwa?
6593.120413.085226.0391,/6593.120413.085226.0391.wav,1730.14,"anaa ka'y sakit, dili ba?"
6593.120413.085226.0392,/6593.120413.085226.0392.wav,1567.6,nganong nagtuun ka pa?
6593.120413.085226.0395,/6593.120413.085226.0395.wav,1344.88,uki lang ba siya?
6593.120413.085226.0397,/6593.120413.085226.0397.wav,2288.42,unsa-unsa ang giluto ni maricel?
6593.120413.085226.0398,/6593.120413.085226.0398.wav,1933.45,layo ba ang balay ni ronald?
6593.120413.085226.0400,/6593.120413.085226.0400.wav,2216.69,nganong motugtog si francisco?
6593.120413.085226.0401,/6593.120413.085226.0401.wav,1405.02,estudyante ba siya?
6593.120413.085226.0404,/6593.120413.085226.0404.wav,2496.47,paunsa nawagtang ang butang ni michael?
6593.120413.085226.0405,/6593.120413.085226.0405.wav,2542.68,motugtog ba o mokanta si francisco?
6593.120413.085226.0409,/6593.120413.085226.0409.wav,6738.89,"bisan tuod sabton usahay nga mahagiton ang iyang panglihok-lihok, wala pa gayoy gisugot kanang bayhana."
6593.120413.085226.0410,/6593.120413.085226.0410.wav,3603.68,gihinay pagbutang ni malta ang iyang dala ug mipakong.
6593.120413.085226.0411,/6593.120413.085226.0411.wav,4664.38,mga pagkaon nga maoy igalawog nila kaniadto sa ilang mga baboy.
6593.120413.085226.0415,/6593.120413.085226.0415.wav,7152.75,"""akong gipasayo sa dagat basin na lang dunay madala nga ikabaylog mais o lagutmon."""
6593.120413.085226.0416,/6593.120413.085226.0416.wav,3268.87,"ato ra bang turno karong tingpamahaw"""
6593.120413.085226.0425,/6593.120413.085226.0425.wav,12998.1,"midagan ako gihapon ug wala manumbaling sa singgit ni tekya, lino, lino, hulata ko... dili ko lagi ikaw isumbong kang simon-amon nga nanugway ka sa iyang kamagayan, sa mga pulong nga nagkanguhal."
6593.120413.085226.0426,/6593.120413.085226.0426.wav,4091.52,"modaku man god nang bungi niya basta maigo sa akong kumo."""
6593.120413.085226.0430,/6593.120413.085226.0430.wav,5594.06,gihinay namo pagtukas ang sinalirap-an nga dahon sa lubi nga takop sa pultahan.
6593.120413.085226.0434,/6593.120413.085226.0434.wav,7677.71,si gavino sa panahon sa kagabhion adto matulog sa balay sa iyang pag-umangkon nga naminyo sa usa ka mananangay sa tuba.
6593.120413.085226.0435,/6593.120413.085226.0435.wav,2614.34,usa ka semana na kong giubo.
6593.120413.085226.0436,/6593.120413.085226.0436.wav,2062.91,nakakaon ka ba'g maayo?
6593.120413.085226.0437,/6593.120413.085226.0437.wav,2201.84,tulo ka beses usa ka adlaw.
6593.120413.085226.0438,/6593.120413.085226.0438.wav,2589.35,dili mahimo magpas-an ug bug-at
6593.120413.085226.0439,/6593.120413.085226.0439.wav,2186.01,mura'g nigrabe ang akong sakit.
6593.120413.085226.0440,/6593.120413.085226.0440.wav,1560.05,maayong hapon.
6593.120413.085226.0441,/6593.120413.085226.0441.wav,2380.66,wala man ko naglisod sa paglibang.
6593.120413.085226.0442,/6593.120413.085226.0442.wav,2400.91,hunong na sa pag-inom ug alak.
6593.120413.085226.0443,/6593.120413.085226.0443.wav,1861.71,nakakaon ka ba'g maayo?
6593.120413.085226.0445,/6593.120413.085226.0445.wav,2016.38,pag-ingon kun diin ang sakit.
6593.120413.085226.0446,/6593.120413.085226.0446.wav,2465.42,unsa man ang maayong tambal sa ubo?
6593.120413.085226.0447,/6593.120413.085226.0447.wav,1817.87,"maayong gabi-i, doktor."
6593.120413.085226.0449,/6593.120413.085226.0449.wav,2940.82,ana-a ba sa dugo ninyo ang ingon anang sakita?
6593.120413.085226.0450,/6593.120413.085226.0450.wav,1705.61,nikaon ka ba'g maayo?
6593.120413.085226.0451,/6593.120413.085226.0451.wav,3132.41,ana-a ba sa dugo ninyo ang ingon anang sakita?
6593.120413.085226.0452,/6593.120413.085226.0452.wav,2273.52,unsang maayong tambal niana?
6593.120413.085226.0453,/6593.120413.085226.0453.wav,2428.17,wala man ko naglisod sa paglibang.
6593.120413.085226.0455,/6593.120413.085226.0455.wav,1777.78,dali ko kapuyon.
6593.120413.085226.0456,/6593.120413.085226.0456.wav,3472.14,makadaot sa lawas ang sobrang pag-inom ug alak.
6593.120413.085226.0457,/6593.120413.085226.0457.wav,1711.86,"maayong gabi-i, dok."
6593.120413.085226.0458,/6593.120413.085226.0458.wav,2248.24,pirming mosakit ang akong ulo.
6593.120413.085226.0459,/6593.120413.085226.0459.wav,2159.62,wala moepekto ang tambal.
6593.120413.085226.0461,/6593.120413.085226.0461.wav,9841.8,"nag-angkas kang remotigue mao si eric ben alili ug amahang si ferdinand alili, 51, pulos nagpuyo sa barangay tacul, magsaysay."
6593.120413.085226.0465,/6593.120413.085226.0465.wav,10673.13,dugang nakuhang impormasyon nga ang suspe gipusil usab kini niadtong pipila na kabulan ang nilabay ug gikataho nga ang biktima mao usab ang gipasanginlan niini.
6593.120413.085226.0468,/6593.120413.085226.0468.wav,10632.27,"niadtong pebrero 8 sa hapon, gidagit si pique dihang nigawas kini sa iyang gitunghaan sa calajoan elementary school, sa lungsod sa minglanilla."
6593.120413.085226.0475,/6593.120413.085226.0475.wav,14545.49,"si lactao nagsulti nga gawas sa pagpangsunog nga gihimo sa mga rebelde sa distrito sa toril, nanghasi sab sila pinaagi sa pagbutang og improvised explosive device didto sa barangay binugao niadtong martes."
6593.120413.085226.0478,/6593.120413.085226.0478.wav,13124.72,"registered nurse naghikog pinaagi sa pagpusil sa iyang ulo sulod sa opisina sa iyang uyab nga usa ka company nurse pasado ala 1 kagahapon sa hapon brgy. alang-alang, dakbayan sa mandaue."
6593.120413.085226.0485,/6593.120413.085226.0485.wav,10306.88,matod ni quio nga oyon siya sa subling pag-ihap sa mga botos sa 14 ka mga presinto nga giprotestaan ni kanhi compostela mayor ritchie wagas.
6593.120413.085226.0492,/6593.120413.085226.0492.wav,12501.0,"tomas, davao del norte, ug si po3 rosalito obatay, taga siyudad sa cotabato lulan sa bus nga gipanag-iyahan sa rural transit mindanao incorporated  sa dihang nahitabo ang insidente."
6593.120413.085226.0498,/6593.120413.085226.0498.wav,12532.36,matud sab ni angelita nga pasado alas 10:00 sa kagab-ihon nagtapad pa sila sa iyang bana nga nangatulog sa ilang lawak ug diha na lamang iyang namat-an nga wa na sa iyang kiliran ang iyang bana.
6593.120413.085226.0500,/6593.120413.085226.0500.wav,7021.39,basin magmahay ka hinuon unya kon imong paundayunan nang imong gibati kay mabaniog nyang bayot ka.
6593.120413.085226.0501,/6593.120413.085226.0501.wav,13952.52,"nasayran sa superbalita nga ang biktima miambak sa sapa sa alas 8:00 sa gabii niadtong miyerkules apan alas 10:00 na sa buntag kagahapon siya napalgan ni berning cabrera, bantay dagat sa maong lugar."
6593.120413.085226.0503,/6593.120413.085226.0503.wav,4401.68,ang hindi magmahal sa kaniyang wika ay mahigit pa sa hayop at malansang isda. 
6593.120413.085226.0504,/6593.120413.085226.0504.wav,4481.93,"ang adlaw bag-o mosubang, makita usa ang sidlak."
6593.120413.085226.0507,/6593.120413.085226.0507.wav,4371.96,"ang dili molingi sa gigikanan, dili makaabot sa adtuan."
6593.120413.085226.0508,/6593.120413.085226.0508.wav,3476.35,"adunay dunggan ang yuta, adunay pako ang balita."
6593.120413.085226.0509,/6593.120413.085226.0509.wav,2989.85,"kun unsa ang itanum, kadto pud ang anihun."
6593.120413.085226.0510,/6593.120413.085226.0510.wav,2637.01,"mouga na ang sapa, apan dili ang balita."
6593.120413.085226.0515,/6593.120413.085226.0515.wav,2710.39,kusog ang hunghong kaysa siyagit.
6593.120413.085226.0516,/6593.120413.085226.0516.wav,2731.66,"nasa tao ang gawa, nasa diyos ang awa."
6593.120413.085226.0517,/6593.120413.085226.0517.wav,3909.32,"ang hinimo sa pagkabata, dala hangtud pagtigulang. "
6593.120413.085226.0518,/6593.120413.085226.0518.wav,3800.23,walay lisud nga buhat kun ipaagi sa paningkamot. 
6593.120413.085226.0519,/6593.120413.085226.0519.wav,4251.52,"ang hindi marunong magmahal sa sariling wika, daig pa ang malangsang isda."
6593.120413.085226.0521,/6593.120413.085226.0521.wav,5035.49,"kun unsa ang hitaas sa bantugan, mao pud ang lagapuk kun madam-ag. "
6593.120413.085226.0522,/6593.120413.085226.0522.wav,3789.17,walay lisud nga buhat kun ipaagi sa paningkamot. 
6593.120413.085226.0523,/6593.120413.085226.0523.wav,4339.94,"magkulang ka sa imong ginikanan, ayaw lang sa imong ugangan."
6593.120413.085226.0524,/6593.120413.085226.0524.wav,5245.4,ang hindi marunong lumingon sa pinanggalingan ay hindi makararating sa paroroonan.
6593.120413.085226.0525,/6593.120413.085226.0525.wav,1935.92,"kana ang gugma kanimo,"
6593.120413.085226.0528,/6593.120413.085226.0528.wav,3474.49,"sa alaut binilanggo? wala nimo tan-awa,"
6593.120413.085226.0529,/6593.120413.085226.0529.wav,3403.18,"intawon, binilanggo ka sa imong pagkadalaga?"
6593.120413.085226.0530,/6593.120413.085226.0530.wav,3942.09,"sa adlaw ang sidlit lagbas sa bildo'ng di mabasag,"
6593.120413.085226.0531,/6593.120413.085226.0531.wav,1268.28,sa hilum
6593.120413.085226.0532,/6593.120413.085226.0532.wav,1300.53,"misibug,"
6593.120413.085226.0533,/6593.120413.085226.0533.wav,3098.21,"sa dagat ug sa bukid panumpa sa pagsaad,"
6593.120413.085226.0534,/6593.120413.085226.0534.wav,2964.79,nakita ko ang gamut nagalubid
6593.120413.085226.0535,/6593.120413.085226.0535.wav,2410.0,kay bisan diin ako moadto
6593.120413.085226.0537,/6593.120413.085226.0537.wav,2812.73,ang tanang butang may kamatayon;
6593.120413.085226.0539,/6593.120413.085226.0539.wav,2632.88,"nagtubo, nagtuyarog kang hubo;"
6593.120413.085226.0540,/6593.120413.085226.0540.wav,2858.19,"matag adlaw kining gamut nagtubo,"
6593.120413.085226.0541,/6593.120413.085226.0541.wav,1707.58,makakaladkad.
6593.120413.085226.0542,/6593.120413.085226.0542.wav,2334.22,sa daku ug samok nga dalan.
6593.120413.085226.0544,/6593.120413.085226.0544.wav,1665.36,makakaladkad.
6593.120413.085226.0545,/6593.120413.085226.0545.wav,1854.79,maradjaw na adlaw. 
6593.120413.085226.0549,/6593.120413.085226.0549.wav,1949.08,mupanaw ko sa bayay. 
6593.120413.085226.0550,/6593.120413.085226.0550.wav,1775.9,mangita kog salida. 
6593.120413.085226.0551,/6593.120413.085226.0551.wav,2021.8,mulabang ko sa dan. 
6593.120413.085226.0553,/6593.120413.085226.0553.wav,1854.52,mulakaw ko sa balay. 
6593.120413.085226.0554,/6593.120413.085226.0554.wav,1945.7,mulabang ko sa dan. 
6593.120413.085226.0556,/6593.120413.085226.0556.wav,2322.16,silaw kaayo ang adlaw  
6593.120413.085226.0557,/6593.120413.085226.0557.wav,1846.31,kumakain ako ng mangga. 
6593.120413.085226.0559,/6593.120413.085226.0559.wav,3599.1,she had your dark suit in greasy wash water all year.
6593.120413.085226.0561,/6593.120413.085226.0561.wav,2985.24,don't ask me to carry an oily rag like that.
6593.120413.085226.0562,/6593.120413.085226.0562.wav,1678.85,64
6593.120413.085226.0564,/6593.120413.085226.0564.wav,1504.54,100
6593.120413.085226.0565,/6593.120413.085226.0565.wav,1582.11,64
6593.120413.085226.0566,/6593.120413.085226.0566.wav,1399.21,38
6593.120413.085226.0567,/6593.120413.085226.0567.wav,1714.68,54
6593.120413.085226.0568,/6593.120413.085226.0568.wav,1022.0,4
6593.120413.085226.0569,/6593.120413.085226.0569.wav,1203.04,14
6593.120413.085226.0570,/6593.120413.085226.0570.wav,1421.73,48
6593.120413.085226.0572,/6593.120413.085226.0572.wav,1749.39,79
6593.120413.085226.0575,/6593.120413.085226.0575.wav,1568.87,82
6593.120413.085226.0577,/6593.120413.085226.0577.wav,59119.94,isugilon kanamo ang imong pinakapaboritong libro o sine. ngano mong paborito kini. isulti tanang mahunahuna nimo bahin dinhi. 
6593.120413.085226.0578,/6593.120413.085226.0578.wav,48837.58,maghisgot ug usa sa mga pinakaimportanteng personalidad sa atong nasud ug ilarawan ang iyang katungdanan o gibuhat. ikadayeg mo ba siya o sa mga tawo? ngano? 
6593.120413.085226.0579,/6593.120413.085226.0579.wav,28956.15,"unsa man ang mas pilion nimo, mogawas aron manihapon o magluto na lang sa balay? isaysay ang tubag. "
6668.111026.023506.0002,/6668.111026.023506.0002.wav,1538.87,legazpo airport
6668.111026.023506.0003,/6668.111026.023506.0003.wav,2050.03,bacolod-silay airport
6668.111026.023506.0004,/6668.111026.023506.0004.wav,2478.05,manila international airport
6668.111026.023506.0005,/6668.111026.023506.0005.wav,2192.84,bacolod-silay airport
6668.111026.023506.0006,/6668.111026.023506.0006.wav,2576.6,zamboanga international airport
6668.111026.023506.0008,/6668.111026.023506.0008.wav,2118.49,laoag international airport
6668.111026.023506.0009,/6668.111026.023506.0009.wav,3037.71,daniel z. romualdez airport
6668.111026.023506.0011,/6668.111026.023506.0011.wav,1684.11,tuguegarao airport
6668.111026.023506.0012,/6668.111026.023506.0012.wav,1354.18,pili airport
6668.111026.023506.0013,/6668.111026.023506.0013.wav,1460.16,naga airport
6668.111026.023506.0014,/6668.111026.023506.0014.wav,2810.14,mactan-cebu international airport
6668.111026.023506.0015,/6668.111026.023506.0015.wav,2380.25,davao international airport
6668.111026.023506.0016,/6668.111026.023506.0016.wav,2791.23,mactan-cebu international airport
6668.111026.023506.0017,/6668.111026.023506.0017.wav,3221.14,puerto princesa international airport
6668.111026.023506.0019,/6668.111026.023506.0019.wav,1019.71,gusok
6668.111026.023506.0020,/6668.111026.023506.0020.wav,803.45,panit
6668.111026.023506.0021,/6668.111026.023506.0021.wav,1020.1,ilong
6668.111026.023506.0022,/6668.111026.023506.0022.wav,899.6,tambuk
6668.111026.023506.0023,/6668.111026.023506.0023.wav,1174.54,tangkugo
6668.111026.023506.0024,/6668.111026.023506.0024.wav,1142.91,pikoy
6668.111026.023506.0025,/6668.111026.023506.0025.wav,1369.48,tabon-tabon
6668.111026.023506.0026,/6668.111026.023506.0026.wav,1019.64,bungot
6668.111026.023506.0027,/6668.111026.023506.0027.wav,1211.09,bugan
6668.111026.023506.0028,/6668.111026.023506.0028.wav,810.91,pilok
6668.111026.023506.0029,/6668.111026.023506.0029.wav,1216.22,siko
6668.111026.023506.0030,/6668.111026.023506.0030.wav,1127.28,suwang
6668.111026.023506.0031,/6668.111026.023506.0031.wav,1467.99,lutaluta
6668.111026.023506.0032,/6668.111026.023506.0032.wav,1002.45,bungot
6668.111026.023506.0033,/6668.111026.023506.0033.wav,964.0,tudlo
6668.111026.023506.0034,/6668.111026.023506.0034.wav,1255.76,likuran
6668.111026.023506.0036,/6668.111026.023506.0036.wav,1164.54,likuran
6668.111026.023506.0037,/6668.111026.023506.0037.wav,1417.71,batiis
6668.111026.023506.0038,/6668.111026.023506.0038.wav,1058.01,utog
6668.111026.023506.0039,/6668.111026.023506.0039.wav,1061.46,buko
6668.111026.023506.0040,/6668.111026.023506.0040.wav,1198.49,suso
6668.111026.023506.0041,/6668.111026.023506.0041.wav,1490.14,tabon-tabon
6668.111026.023506.0042,/6668.111026.023506.0042.wav,1009.1,tambuk
6668.111026.023506.0043,/6668.111026.023506.0043.wav,1190.53,marawi
6668.111026.023506.0044,/6668.111026.023506.0044.wav,1250.03,tarlac
6668.111026.023506.0045,/6668.111026.023506.0045.wav,1410.59,mandaluyong
6668.111026.023506.0046,/6668.111026.023506.0046.wav,1346.88,guimaras
6668.111026.023506.0047,/6668.111026.023506.0047.wav,1130.75,carcar
6668.111026.023506.0050,/6668.111026.023506.0050.wav,1753.47,puerto princesa
6668.111026.023506.0051,/6668.111026.023506.0051.wav,1053.04,taguig
6668.111026.023506.0052,/6668.111026.023506.0052.wav,1137.99,malate
6668.111026.023506.0053,/6668.111026.023506.0053.wav,1502.09,sta. mesa
6668.111026.023506.0055,/6668.111026.023506.0055.wav,1135.97,angeles
6668.111026.023506.0056,/6668.111026.023506.0056.wav,1183.77,bulacan
